,A,AAPL,ABBV,ABNB,ABT,ACGL,ACN,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AFL,AIG,AIZ,AJG,AKAM,ALB,ALGN,ALL,ALLE,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,AON,AOS,APA,APD,APH,APO,APTV,ARE,ARES,ATO,AVB,AVGO,AVY,AWK,AXON,AXP,AZO,BA,BAC,BALL,BAX,BBY,BDX,BEN,BF-B,BG,BIIB,BK,BKNG,BKR,BLDR,BLK,BMY,BR,BRK-B,BRO,BSX,BX,BXP,C,CAG,CAH,CARR,CAT,CB,CBOE,CBRE,CCI,CCL,CDNS,CDW,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COO,COP,COR,COST,CPAY,CPB,CPRT,CPT,CRL,CRM,CRWD,CSCO,CSGP,CSX,CTAS,CTRA,CTSH,CTVA,CVS,CVX,D,DAL,DASH,DAY,DD,DDOG,DE,DECK,DELL,DG,DGX,DHI,DHR,DIS,DLR,DLTR,DOC,DOV,DOW,DPZ,DRI,DTE,DUK,DVA,DVN,DXCM,EA,EBAY,ECL,ED,EFX,EG,EIX,EL,ELV,EME,EMR,EOG,EPAM,EQIX,EQR,EQT,ERIE,ES,ESS,ETN,ETR,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FANG,FAST,FCX,FDS,FDX,FE,FFIV,FICO,FIS,FISV,FITB,FOX,FOXA,FRT,FSLR,FTNT,FTV,GD,GDDY,GE,GEN,GILD,GIS,GL,GLW,GM,GNRC,GOOG,GOOGL,GPC,GPN,GRMN,GS,GWW,HAL,HAS,HBAN,HCA,HD,HIG,HII,HLT,HOLX,HON,HPE,HPQ,HRL,HSIC,HST,HSY,HUBB,HUM,HWM,IBKR,IBM,ICE,IDXX,IEX,IFF,INCY,INTC,INTU,INVH,IP,IQV,IR,IRM,ISRG,IT,ITW,IVZ,J,JBHT,JBL,JCI,JKHY,JNJ,JPM,KDP,KEY,KEYS,KHC,KIM,KKR,KLAC,KMB,KMI,KO,KR,L,LDOS,LEN,LH,LHX,LII,LIN,LLY,LMT,LNT,LOW,LRCX,LULU,LUV,LVS,LW,LYB,LYV,MA,MAA,MAR,MAS,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,META,MGM,MKC,MLM,MMC,MMM,MNST,MO,MOH,MOS,MPC,MPWR,MRK,MRNA,MS,MSCI,MSFT,MSI,MTB,MTCH,MTD,MU,NCLH,NDAQ,NDSN,NEE,NEM,NFLX,NI,NKE,NOC,NOW,NRG,NSC,NTAP,NTRS,NUE,NVDA,NVR,NWS,NWSA,NXPI,O,ODFL,OKE,OMC,ON,ORCL,ORLY,OTIS,OXY,PANW,PAYC,PAYX,PCAR,PCG,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PLD,PLTR,PM,PNC,PNR,PNW,PODD,POOL,PPG,PPL,PRU,PSA,PSKY,PSX,PTC,PWR,PYPL,QCOM,RCL,REG,REGN,RF,RJF,RL,RMD,ROK,ROL,ROP,ROST,RSG,RTX,RVTY,SBAC,SBUX,SCHW,SHW,SJM,SLB,SMCI,SNA,SNPS,SO,SPG,SPGI,SRE,STE,STLD,STT,STX,STZ,SW,SWK,SWKS,SYF,SYK,SYY,T,TAP,TDG,TDY,TECH,TEL,TER,TFC,TGT,TJX,TKO,TMO,TMUS,TPL,TPR,TRGP,TRMB,TROW,TRV,TSCO,TSLA,TSN,TT,TTD,TTWO,TXN,TXT,TYL,UAL,UBER,UDR,UHS,ULTA,UNH,UNP,UPS,URI,USB,V,VICI,VLO,VMC,VRSK,VRSN,VRTX,VST,VTR,VTRS,VZ,WAB,WAT,WBD,WDAY,WDC,WEC,WELL,WFC,WM,WMB,WMT,WRB,WSM,WST,WTW,WY,WYNN,XEL,XOM,XYL,XYZ,YUM,ZBH,ZBRA,ZTS
A,2.2127202522921957e-06,7.684377469409336e-09,7.495667795359871e-06,9.02859116453221e-06,4.241051389311785e-06,1.2647690707332472e-06,5.475029648462585e-06,1.127194148413436e-05,3.159575738343038e-06,7.820569149503324e-06,2.8627956085477975e-06,1.2336379549264563e-05,1.7690284126944095e-06,7.258274615221261e-06,1.677729023145547e-05,1.7683334712940823e-06,3.947283855063412e-06,1.2072324099627317e-06,2.8360067175210525e-06,6.659132790429545e-06,4.1676337861653726e-05,1.92124292175696e-05,1.6499160197539254e-07,9.016435817981125e-06,8.885854090666349e-06,7.50316122037672e-06,1.646564413090597e-05,5.0261485321137924e-06,3.408321147804175e-05,4.832706807825842e-06,8.344568176171729e-06,3.773395103580805e-06,2.4606667201228045e-06,1.6763261938945455e-07,1.640705144453911e-05,5.74265996141862e-06,6.872613441541907e-06,1.493237367664139e-05,1.0428649179517475e-05,4.82461334084758e-06,1.7456307001492384e-05,3.6327908504484872e-06,1.3278771030039964e-06,6.1065891832807494e-06,1.0359015604464805e-05,8.075639449062597e-06,7.857835907867869e-06,1.694194293178959e-05,8.898256107194336e-06,1.2124318957308732e-07,1.1567781665154353e-05,3.63672795394968e-06,2.826172585145379e-06,8.079837545869835e-06,3.965701895090617e-06,8.179147353476249e-06,3.396586432153453e-06,5.5690297799656964e-06,2.016557131989017e-06,1.0859527877926165e-05,6.135635914976492e-06,5.824392342940431e-06,4.2060312436234205e-06,1.7028272354527298e-05,1.2703910976740249e-05,5.96890211396227e-06,2.3788754895735003e-06,1.6669658406254407e-06,2.6422606527001613e-06,1.7975725434268807e-06,1.0778898761548975e-05,1.8767586740024258e-05,7.286167065953055e-06,8.455755645798216e-07,4.869851622003071e-07,1.0337686321905227e-05,6.633821236232368e-06,1.198207233834294e-06,1.0999608253110885e-06,1.0900530729393065e-05,1.0155577436627289e-05,1.8632486040977505e-07,1.0236236846239659e-05,1.765412495218263e-05,4.837319692243578e-06,6.725244401052651e-07,5.575525202748833e-07,2.0269459868260665e-06,7.336424190377304e-06,4.38343872773446e-06,1.274877830961069e-08,2.152314645787537e-06,4.246358652327364e-07,2.9874575379424353e-06,2.1878356509793328e-07,4.739757822998041e-06,6.842540251749209e-06,3.1179242367337635e-06,1.3319685569126356e-05,2.0179882528658567e-06,9.853909224635598e-06,1.228620608146978e-05,4.449208594302542e-06,4.0167729669781567e-07,2.653701690019284e-07,2.236648002129893e-06,2.04379486629724e-06,2.7211275313711805e-06,6.692402991458718e-06,1.9290319164964196e-05,1.139140096103567e-06,1.147093580820221e-06,4.5786822720944307e-07,7.182387830344009e-06,7.480956734964308e-06,2.606848385995719e-06,2.843292533196431e-06,2.7266240592391013e-06,1.069823158984862e-05,1.0276809092629901e-05,3.4259625015124203e-06,8.016528090185307e-06,1.991051840131134e-06,1.4278561676530545e-05,8.65455307409224e-06,1.105491002257417e-05,2.4168587011647675e-06,1.0711775564082194e-05,8.969464099928008e-07,8.763326484378934e-06,8.646224251742447e-06,3.0185112575742693e-06,1.9080037281349733e-05,1.634855786856196e-05,3.1802370248459403e-07,7.461635788321324e-06,1.9751750986898565e-06,1.3184207898679178e-05,9.664644719983204e-06,1.3216279557976105e-05,8.934983285240309e-06,7.5304060869947565e-06,5.461693114076536e-07,2.7090122898164396e-06,2.677160781428969e-07,6.3300813604575874e-06,7.330647363416092e-06,1.527881626817255e-06,1.0773132148404956e-05,7.043371179874774e-06,5.100216887260285e-06,1.0750552356550703e-05,6.887980482913918e-07,5.37083735839501e-06,1.6721749097111362e-05,1.2755477965026128e-05,8.717355702781131e-06,6.072467167648618e-06,-6.756835071541919e-09,6.555789832759496e-06,8.404080865149632e-06,4.749654602680598e-06,1.519378348656867e-06,6.45315001265691e-06,4.870262364583508e-06,7.349356254958638e-06,7.403894628959446e-06,4.10463277346856e-06,1.5467475080597123e-06,1.0707546704739193e-05,2.9849703198852365e-06,5.079909676327346e-06,9.261352694834453e-06,1.048777030206486e-05,8.265771226626024e-06,9.683601318702128e-08,7.512426232187318e-06,1.685779173351254e-05,2.2875672293700136e-06,6.436536243343358e-06,3.072189452451405e-06,4.5898262312465e-06,4.97727486998607e-07,8.38677796542325e-06,4.951027943355575e-06,3.190069921063051e-07,2.0840154873339138e-06,1.3775798756167485e-06,7.019942123657109e-06,2.5917764913261714e-05,6.899858512622939e-06,1.0346558704523534e-05,3.5673476327790887e-06,4.434415300137576e-06,6.864216469255032e-06,2.2180507296911546e-06,1.1466305319557836e-05,-2.354555075112814e-08,2.22398677241013e-06,8.841722772341672e-06,2.358867662430021e-06,1.7360826621515175e-05,3.877544110532971e-06,2.245452362015559e-06,4.052573312559733e-06,3.8966450947590055e-06,4.822736959317051e-06,1.0192279894843935e-05,6.540382114200192e-06,3.3658339066600786e-08,7.84366132355871e-06,5.292889661130116e-06,1.2349997656344501e-05,9.361306702468072e-06,2.971090788349428e-07,5.460952981537917e-06,2.3930848178241173e-07,2.0282261690084516e-06,9.827088092034224e-06,7.40874472865173e-06,8.135429827094943e-06,7.299729721876568e-08,7.339444069295448e-06,2.596882519280599e-06,2.823800177833676e-07,1.589985902781916e-05,4.132275016148699e-06,6.384380498401578e-06,3.931165333438563e-08,3.870228217581076e-06,5.22059576600404e-06,1.9837991467059846e-05,5.164443363215887e-06,1.2424355274517267e-05,6.881090083774723e-06,1.7212366541924075e-05,1.624055247702678e-06,7.915058670030061e-06,3.897876520482345e-06,1.6689903925450715e-05,3.542369614797624e-06,1.296645199084842e-05,1.042027856671902e-06,4.4868182161051346e-06,7.86517916398804e-06,1.707356452989645e-05,4.890783534675244e-07,1.3439849590742804e-05,1.3567655978093843e-05,1.1037876647796267e-05,7.664797027200905e-08,6.75620446574837e-06,2.742563149783318e-07,1.198836054845031e-06,2.0518285472554544e-06,1.3244281454055617e-05,4.1408007679349475e-06,8.993364393945348e-06,1.3765156230865887e-05,1.1363452206675521e-06,3.5009676606027936e-06,1.986769337584708e-06,1.3192412969931727e-06,3.672625072411233e-08,1.973465416878247e-06,2.1467651733204174e-07,2.045375799269374e-05,7.205489746263027e-07,4.951297291685521e-06,1.4010039922027616e-05,1.9852002865938735e-06,6.48173018764775e-06,2.597842201530293e-06,2.1653556212985773e-08,1.199153847255308e-05,5.4158045209488465e-06,4.645892956657175e-06,1.0260143220878604e-05,1.1736530297385498e-05,4.209992782000783e-06,8.227038441213757e-06,5.466486676292527e-06,1.0892219973193506e-06,1.004557184552429e-06,7.847914933843918e-08,1.4790880392636234e-05,5.363244610712186e-06,2.6487263340597435e-05,9.537049777649979e-08,6.342981215952845e-06,1.5806496797626385e-06,1.4872719072896876e-07,2.4332651980087603e-06,7.648731906446614e-07,2.3327541881990514e-07,2.444978634381795e-06,1.0059486192282663e-05,2.7632582127494233e-06,9.908633942827002e-06,3.0423093592957685e-06,5.97513202276492e-07,1.346525581154207e-05,3.386696842407908e-05,1.7943192737742125e-06,5.698530727198702e-06,7.884395724859514e-06,4.429766208610481e-06,6.6159763875335815e-06,7.695029503599625e-06,4.822861451787086e-06,3.7866030707661713e-07,5.105314604770801e-06,1.822592326749155e-05,1.1711682510308197e-05,2.3138057262358383e-05,3.153167920800594e-07,5.556725486077135e-06,1.0729440270396815e-05,1.1129111642984128e-05,8.266375422146236e-06,3.3841612545924555e-06,3.5885864799763796e-06,5.5468589447546356e-06,1.3040241652550867e-06,7.729222590852097e-06,9.250481720333063e-06,8.831760269522743e-06,6.819682193501191e-06,6.951367264676206e-07,1.5229032428355505e-05,7.068141083469501e-06,1.0034844484444773e-05,4.068300712446451e-06,9.489580006379355e-07,9.408307903692763e-06,6.203384380225604e-06,1.3947211926987192e-05,5.3878636945720246e-06,2.577009626452782e-06,1.444650607842215e-06,2.2343578071398537e-06,1.8855108627316186e-06,1.1104983635464866e-05,3.7072250151665615e-06,7.894723759507601e-08,9.611745856693629e-06,4.996202571837291e-06,9.577447549106742e-07,8.057985846438084e-07,6.172582541504989e-06,6.533832741246725e-08,9.587229440648703e-07,5.847124455197646e-07,4.936708209459079e-07,8.245470380288547e-07,9.184168072914834e-06,1.9279542550881883e-05,5.0005924350557515e-06,9.11237924915615e-06,2.767549481561339e-06,3.5352689248534325e-06,3.1446803989283837e-06,1.1225271603179861e-05,4.496596678386775e-06,2.0303323002616427e-06,3.5063907107942376e-05,1.764982311658392e-05,3.954369778750138e-06,2.077758363975937e-06,1.082669060538524e-05,4.8865763395704925e-06,4.73007598663837e-07,6.6070065871383585e-06,7.113647697199409e-06,4.32405102977519e-06,1.6946906811121117e-05,1.6991650089883613e-06,4.336281270709402e-06,4.761126572245938e-06,3.5057148364196423e-07,1.8990473791960724e-06,1.2036792565499351e-05,7.953790546352075e-06,8.899098380436554e-08,4.053683920831775e-06,4.2892661291697834e-07,8.46754419365212e-06,5.277060253469889e-07,4.724332437112897e-06,2.457249928512525e-06,1.8992616927606783e-06,9.40277276070774e-06,2.6234060075293744e-06,9.830560557278234e-06,3.020081948263404e-06,1.8334761836546218e-08,2.5622338907555245e-05,3.502727476620577e-06,6.914642009262928e-06,3.635211520214772e-06,1.076105790240169e-05,7.519113209496751e-06,1.3886303215582818e-07,1.8470383223057e-06,1.2081509299597907e-05,9.1285206766872e-06,1.0919315931256737e-05,2.7411717768981728e-06,9.599796889827772e-06,1.7873437277788773e-05,9.857700551741484e-06,4.804186930995937e-06,6.9960283039760686e-06,4.772028825555696e-06,3.6280418958900104e-06,-7.46909830468696e-07,8.462241201004707e-06,1.3024301674769818e-07,3.627944926358059e-06,9.574206732351063e-06,3.410618589229123e-06,2.3699824954367064e-06,5.499297055168616e-06,3.6578439386564635e-06,7.3646733688746944e-06,1.3896969860331349e-05,8.8752540150782e-07,4.0376897209636286e-07,3.792833591351139e-06,1.28037157588948e-06,9.635291539209124e-06,5.36394493005181e-07,4.781270832717991e-07,7.078902875368287e-06,2.7032391366367927e-05,2.7214697826465207e-06,8.027260583007213e-06,5.931617330094785e-06,2.190391148986211e-06,1.1242367875448464e-05,9.381754999686898e-06,5.1392678217153466e-06,1.375536646999008e-06,2.044932714645381e-06,5.975851915545756e-06,8.732098326523929e-06,9.844163113806183e-07,6.861389390644456e-06,8.095334917429583e-06,8.123167693100403e-06,3.7452247329822356e-06,4.572846708618991e-06,8.685263085824969e-07,2.0627595024090502e-06,2.0496690725315205e-06,8.748497208109838e-06,3.855431004023293e-06,5.098857587430512e-06,1.0254498562277265e-05,1.095402294306395e-05,2.397584870904177e-06,7.804608136295302e-06,3.21930231781726e-07,7.252913941093416e-06,1.5493916626455764e-05,4.592610395102503e-06,6.328843764690357e-06,2.4104522020780703e-05,3.811595533778266e-06,5.750999280608496e-06,1.0584438077361138e-07,1.8286060340582304e-06,1.1841688942126938e-06,1.3344002879633161e-06,1.024326809580921e-07,3.266620166269909e-06,1.2863971920749396e-07,3.109267062886001e-06,1.3094182180095518e-05,6.590238736218114e-06,2.2711081331974703e-07,2.83733450549954e-07,6.88649080150333e-07,1.394579466847921e-05,9.137320455330892e-06,3.26950176905466e-06,7.894183068544724e-07,1.1384795273181093e-05
AAPL,7.684377469409335e-09,3.233447243820899e-10,2.097706608257748e-08,1.1869655378222708e-07,2.779052112391072e-08,2.427292373766107e-08,8.779571169087336e-08,3.006455561275507e-07,3.217126531254188e-08,3.3676221818130056e-08,4.4110113664466876e-08,1.3187563503889237e-07,1.2493495854525115e-08,4.638021049234121e-08,1.1518143181499305e-07,1.7506750992514686e-08,3.137817743650633e-08,2.2218169658545553e-08,5.321361689527729e-08,8.313140259139845e-08,3.2968920809374624e-07,1.8215577292425459e-07,5.014803189406306e-09,7.26853887177031e-08,1.1804779313551848e-07,5.3937155214755954e-08,2.1842498274963992e-07,7.836106064167348e-08,2.1029590425956704e-07,4.708787197001718e-08,6.328365308219895e-08,1.1223204391172179e-07,3.135581001630189e-08,3.3655877023709625e-09,1.1484767123343092e-07,3.2176578967127014e-08,4.8240134487270966e-08,1.4907642487830054e-07,1.1389765326808777e-07,6.049294458210356e-08,1.2848632766627844e-07,3.4772533786764214e-08,2.0005235260670765e-08,4.8945362445252195e-08,1.4922412782139942e-07,6.227436151437925e-08,5.44132400475591e-08,1.5612934415132232e-07,8.208756741915133e-08,2.3092656623227942e-09,1.2190484111742369e-07,2.3650485282953314e-08,3.2379160654859826e-08,3.518422573629863e-08,7.770924141231825e-08,4.407799868244108e-08,2.7463747347236434e-08,5.2340315364656646e-08,8.8203535335813e-09,7.631679867468771e-08,4.290437761931559e-08,6.440247706496731e-08,2.9458847003147323e-08,1.4499160580993762e-07,1.1575888637175833e-07,2.4776937474523048e-08,2.955809559252264e-08,1.8110992422720124e-08,4.292683226314715e-08,2.619880588155041e-08,1.1270997699086088e-07,1.4492966316252022e-07,4.8403691621799004e-08,3.0722930776858225e-09,3.367601798398058e-08,8.605592246038654e-08,4.446848391706207e-08,3.0902030386283914e-08,5.1209337427538536e-09,9.936813193497271e-08,7.891536369672344e-08,2.1536493578245646e-09,1.1562944161722296e-07,1.6793637428717806e-07,1.7002324194926918e-08,4.608941860691334e-09,7.4131152562034735e-09,2.3303179130804487e-08,6.460855201987127e-08,3.030148450613293e-08,2.1616681777101707e-10,1.2176941470547968e-08,2.4577886667829326e-09,3.6653649670656285e-08,3.531141676347675e-09,1.290627785127234e-07,5.1220633671070784e-08,1.6221519822960532e-08,5.484562975283851e-08,3.959511962265261e-08,8.26934836566142e-08,9.3010037915074e-08,2.0119737395052543e-08,2.5703323101080773e-09,3.6204134985666666e-09,3.2780705359048726e-08,6.074642355885435e-09,5.433166363098725e-08,5.047691726814728e-08,9.903912284406941e-08,1.1800050071123586e-08,1.880573983690062e-08,8.678387204627502e-09,7.29735503538139e-08,6.439600834245884e-08,4.1785777462018237e-08,2.180414442974001e-08,3.534201848389739e-08,5.8005628282640274e-08,6.735323318480716e-08,2.0565643480915386e-08,3.9199828463454135e-08,3.918857915854594e-08,1.444152264835045e-07,9.27184992359217e-08,8.117972517176954e-08,4.957088566426259e-08,6.619123558000346e-08,1.2736241680293458e-08,9.691531551710964e-08,2.2715073005805132e-08,1.8761112461308607e-08,1.4593438281192695e-07,8.138331420644215e-08,5.6308069587731386e-09,8.094608200072216e-08,5.199941726581626e-08,1.0452194299348767e-07,7.295131688940906e-08,8.734846510232943e-08,6.65748512755936e-08,6.297794796119653e-08,6.962862791297295e-09,1.7283385624003577e-08,3.640128730376523e-08,3.9673433718350706e-08,1.693746609993305e-07,8.745365216508367e-08,9.055086427116373e-08,6.034743077430423e-08,2.5921834883616163e-08,1.0082556692240214e-07,4.925765528800034e-09,4.070198345747732e-08,1.4749917530668913e-07,7.348841180993273e-08,6.473208434109687e-08,5.064022271490339e-08,2.284274039745427e-10,8.304618216809427e-08,7.712857458209284e-08,4.033787777673863e-08,8.798441619745215e-09,4.049866280589534e-08,3.1197282574860405e-08,6.32572470374816e-08,6.825177873115094e-08,2.6246234369784155e-08,2.3253547304156977e-08,9.491980316877643e-08,2.3493698370125193e-08,4.1705082917366045e-08,9.258440758319503e-08,9.03497229017905e-08,6.935548814319285e-08,6.76771264773309e-09,7.514309123595183e-08,1.1639974118863734e-07,3.757698856788973e-08,7.247210181355732e-08,2.487955465086543e-08,6.455642326629892e-08,5.831675308806111e-09,7.316458228480979e-08,8.94487016884307e-08,2.148042600293176e-09,8.391786481202275e-08,6.842441296043162e-08,5.5059807101336043e-08,2.22650539426916e-07,1.565992418703527e-07,9.607347155578368e-08,3.3763609666190766e-08,1.3501621950988228e-07,6.580700353139651e-08,2.81897888789676e-08,7.251367982086173e-08,1.7984638349361787e-09,2.7357810656704753e-09,7.689348100642882e-08,1.5304001693251468e-08,1.621213070618111e-07,1.0608941558344474e-07,6.980875283341385e-08,4.6676327044004085e-08,6.65219706182029e-08,5.442821078042373e-08,7.291473944147326e-08,6.78320802736753e-08,3.3618886355674584e-09,7.409266740807833e-08,4.015285379490263e-08,8.094990263944023e-08,8.20991435358507e-08,4.320994215491859e-09,3.9308039234676447e-08,5.080145622833647e-09,1.6735472629637447e-08,1.781537904076184e-07,7.634569811611021e-08,1.1164826893764135e-07,9.671548166222306e-10,5.221226707677195e-08,2.4577653880339655e-08,3.154715591163722e-08,1.210319138278704e-07,3.189649800605951e-08,6.771577494315228e-08,1.0236398199809887e-09,3.264223816075904e-08,4.384629786650333e-08,1.6899956306190751e-07,3.514421693445762e-08,8.09615762971296e-08,4.5409987790695886e-08,1.9164983838116405e-07,2.6696191260581872e-08,7.179897035982693e-08,1.9890652309754682e-08,1.0050930693339327e-07,3.145771568674678e-08,1.1477460104466122e-07,1.807006755068229e-08,5.3209966573293254e-08,6.8576247633031e-08,1.3965928480462753e-07,7.397996544772173e-09,9.879703192303461e-08,1.3257951512310451e-07,9.56362090953344e-08,1.1118921821418384e-09,3.303701440872593e-08,3.6435630707841817e-09,2.1446429178769037e-08,1.479105180868134e-08,1.2192180488688463e-07,1.6766438838703735e-08,7.883216030488543e-08,1.214560444866847e-07,1.4854655400366357e-08,1.7453570397284026e-08,1.5009168029096617e-08,1.376830165125822e-08,7.471653729220187e-10,1.59489251091184e-08,1.2826612223915752e-09,1.617211035982289e-07,4.099073566512152e-09,2.4310640249913858e-08,1.195207098892378e-07,1.950375910344391e-08,5.928538514706494e-08,1.9757859818609187e-08,3.3931165837855156e-10,9.133041462598545e-08,7.946025522519568e-08,6.768793945292591e-08,8.196618812882813e-08,1.0805415857654797e-07,4.648311924546694e-08,5.268412481151677e-08,2.106218771366849e-07,1.3003229586181719e-08,7.939874346808197e-09,1.9372826297420827e-09,1.0472729418779787e-07,5.4634791531487494e-08,2.804122040223685e-07,7.893175223416996e-09,6.76466872533549e-08,3.2402868099840084e-08,1.6708034829373947e-09,2.900344956590535e-08,2.2248067261190808e-08,4.49042068688244e-09,1.859036170327877e-08,8.718279358583157e-08,4.2098414429894344e-08,7.002447531868612e-08,4.5818124863144044e-08,1.6433844322300533e-08,7.459335625972916e-08,1.8227958948969847e-07,9.164067681248918e-09,6.92523017259856e-08,3.251868879251937e-08,5.597821184592751e-08,5.161711195436937e-08,1.0537848537354102e-07,1.2881565823620957e-07,6.7209992664690676e-09,3.421948391156205e-08,1.5625912905502595e-07,7.207023515889598e-08,2.525744855355165e-07,7.817906238421986e-09,5.056626946915374e-08,9.018001606195004e-08,8.029975790287272e-08,3.427015960208287e-08,1.3295174711733298e-07,2.3673245282529555e-08,8.202439619451491e-08,4.548865483423927e-09,1.1918265087751264e-07,8.85677570611594e-08,6.791643816205907e-08,8.294912725576685e-08,6.882716524977638e-09,1.025904127624755e-07,2.0008366997248318e-07,9.186855232813739e-08,8.122888346137319e-08,1.8972643688211258e-08,1.0675047702550236e-07,4.8410518110843824e-08,1.3164421713213317e-07,5.002835670696712e-08,2.0410964380483198e-08,2.762365426446993e-08,4.003214805138078e-08,2.9479317387138636e-08,9.214318379184537e-08,1.984867029615615e-08,1.0333336717423286e-09,1.1533901600464292e-07,5.488746797368971e-08,1.8976495351341246e-08,1.857956727710243e-08,4.65415340461527e-08,1.900655239354969e-09,4.943931923297851e-09,4.484403268262364e-09,3.6277018869464327e-09,2.173896940807729e-08,8.536070413871891e-08,1.6251898824094748e-07,3.195750772571453e-08,8.348636104508972e-08,3.88935132453678e-08,2.6506201407719617e-08,3.485328750144743e-08,9.639283128151671e-08,2.4538264920244932e-08,2.0687428508300884e-08,2.625476028382671e-07,1.428849791045798e-07,2.6331675595562262e-08,2.4318946614712678e-08,8.479614225270734e-08,6.158479246551648e-08,2.6629392842749703e-09,6.846649163449664e-08,6.672017907989946e-08,4.798343211655385e-08,2.2100989333222067e-07,5.285823105035109e-08,3.732340844316506e-08,4.253851107761277e-08,2.806802149369385e-09,1.4305127878345774e-08,8.98873046823309e-08,7.18549655159052e-08,1.1167567171649628e-09,4.63332030759161e-08,4.274864859442065e-09,8.344940552709911e-08,8.004598129973866e-09,3.9898755228438635e-08,1.216359057358365e-08,1.476538510542805e-08,9.896306062005115e-08,2.8633791611306788e-08,7.719824892692664e-08,1.6619769544646577e-08,1.2585486851260441e-09,2.975791749403317e-07,3.12234686427684e-08,8.589253464489727e-08,2.546789345938327e-08,9.36748071921113e-08,7.256970981888495e-08,2.716011416831699e-09,2.066212558697033e-08,8.237072218340938e-08,6.836213331208191e-08,1.32776197843928e-07,4.431713572940569e-08,4.692609585826361e-08,1.2865886657941639e-07,1.404858576141542e-07,4.3685492813175997e-08,1.0921597654872225e-07,3.7842013996349824e-08,1.4572894622785529e-08,3.4546768513951134e-08,9.025023859120639e-08,1.9528218392461434e-09,1.7220935028744594e-08,9.709637769955369e-08,4.179125314012508e-08,2.9485735127734727e-08,6.450702137497289e-08,7.772820990426787e-08,6.012366306096318e-08,6.784141075761813e-08,1.819745225594754e-08,7.650716997637722e-09,2.645786708752654e-08,9.742541109834015e-09,8.40653972253151e-08,7.881651619012638e-09,3.1497894288479267e-09,5.457877880368394e-08,3.9848106523912074e-07,9.17316483754495e-08,6.563640123853073e-08,1.2540399608908528e-07,4.612177981064609e-08,1.266098603583479e-07,7.509657238475415e-08,9.588934406204243e-08,1.2981833023642051e-08,2.065176435745335e-08,5.1571835127303504e-08,6.058518368555653e-08,7.734314303044662e-09,4.969468600688339e-08,5.867123162567792e-08,7.519727966640161e-08,2.957643766864213e-08,2.9554645658534928e-08,1.1439524629486477e-08,1.8879320738514672e-08,6.524350056640892e-09,7.320095667319113e-08,6.879659084203636e-08,5.9152977616463786e-08,8.548062410084802e-08,9.895738287285303e-08,2.374785850295585e-08,5.449522218639405e-08,1.347167160905091e-09,6.058841288236786e-08,7.561096025647797e-08,4.791741724778974e-08,1.5397624044846615e-07,2.3474489115975002e-07,2.2276193930740028e-08,5.7401563322877514e-08,1.660299145952159e-09,2.46100757354468e-08,8.51495075288442e-09,3.307449139792451e-08,7.128794544263818e-10,3.058787814722622e-08,1.334172043451932e-09,4.6895738449840856e-08,1.066410976734206e-07,6.406492405103956e-08,1.5698381212433576e-09,1.4399183018027736e-09,7.935572446256049e-09,2.859318149011075e-07,7.357349080958816e-08,3.462521795045779e-08,7.271911046897634e-09,9.201299993591406e-08
