,A,AAPL,ABBV,ABNB,ABT,ACGL,ACN,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AFL,AIG,AIZ,AJG,AKAM,ALB,ALGN,ALL,ALLE,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,AON,AOS,APA,APD,APH,APO,APTV,ARE,ARES,ATO,AVB,AVGO,AVY,AWK,AXON,AXP,AZO,BA,BAC,BALL,BAX,BBY,BDX,BEN,BF-B,BG,BIIB,BK,BKNG,BKR,BLDR,BLK,BMY,BR,BRK-B,BRO,BSX,BX,BXP,C,CAG,CAH,CARR,CAT,CB,CBOE,CBRE,CCI,CCL,CDNS,CDW,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COO,COP,COR,COST,CPAY,CPB,CPRT,CPT,CRL,CRM,CRWD,CSCO,CSGP,CSX,CTAS,CTRA,CTSH,CTVA,CVS,CVX,D,DAL,DASH,DAY,DD,DDOG,DE,DECK,DELL,DG,DGX,DHI,DHR,DIS,DLR,DLTR,DOC,DOV,DOW,DPZ,DRI,DTE,DUK,DVA,DVN,DXCM,EA,EBAY,ECL,ED,EFX,EG,EIX,EL,ELV,EME,EMR,EOG,EPAM,EQIX,EQR,EQT,ERIE,ES,ESS,ETN,ETR,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FANG,FAST,FCX,FDS,FDX,FE,FFIV,FICO,FIS,FISV,FITB,FOX,FOXA,FRT,FSLR,FTNT,FTV,GD,GDDY,GE,GEN,GILD,GIS,GL,GLW,GM,GNRC,GOOG,GOOGL,GPC,GPN,GRMN,GS,GWW,HAL,HAS,HBAN,HCA,HD,HIG,HII,HLT,HOLX,HON,HPE,HPQ,HRL,HSIC,HST,HSY,HUBB,HUM,HWM,IBKR,IBM,ICE,IDXX,IEX,IFF,INCY,INTC,INTU,INVH,IP,IQV,IR,IRM,ISRG,IT,ITW,IVZ,J,JBHT,JBL,JCI,JKHY,JNJ,JPM,KDP,KEY,KEYS,KHC,KIM,KKR,KLAC,KMB,KMI,KO,KR,L,LDOS,LEN,LH,LHX,LII,LIN,LLY,LMT,LNT,LOW,LRCX,LULU,LUV,LVS,LW,LYB,LYV,MA,MAA,MAR,MAS,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,META,MGM,MKC,MLM,MMC,MMM,MNST,MO,MOH,MOS,MPC,MPWR,MRK,MRNA,MS,MSCI,MSFT,MSI,MTB,MTCH,MTD,MU,NCLH,NDAQ,NDSN,NEE,NEM,NFLX,NI,NKE,NOC,NOW,NRG,NSC,NTAP,NTRS,NUE,NVDA,NVR,NWS,NWSA,NXPI,O,ODFL,OKE,OMC,ON,ORCL,ORLY,OTIS,OXY,PANW,PAYC,PAYX,PCAR,PCG,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PLD,PLTR,PM,PNC,PNR,PNW,PODD,POOL,PPG,PPL,PRU,PSA,PSKY,PSX,PTC,PWR,PYPL,QCOM,RCL,REG,REGN,RF,RJF,RL,RMD,ROK,ROL,ROP,ROST,RSG,RTX,RVTY,SBAC,SBUX,SCHW,SHW,SJM,SLB,SMCI,SNA,SNPS,SO,SPG,SPGI,SRE,STE,STLD,STT,STX,STZ,SW,SWK,SWKS,SYF,SYK,SYY,T,TAP,TDG,TDY,TECH,TEL,TER,TFC,TGT,TJX,TKO,TMO,TMUS,TPL,TPR,TRGP,TRMB,TROW,TRV,TSCO,TSLA,TSN,TT,TTD,TTWO,TXN,TXT,TYL,UAL,UBER,UDR,UHS,ULTA,UNH,UNP,UPS,URI,USB,V,VICI,VLO,VMC,VRSK,VRSN,VRTX,VST,VTR,VTRS,VZ,WAB,WAT,WBD,WDAY,WDC,WEC,WELL,WFC,WM,WMB,WMT,WRB,WSM,WST,WTW,WY,WYNN,XEL,XOM,XYL,XYZ,YUM,ZBH,ZBRA,ZTS
A,2.212720252292197e-06,7.688182072039332e-09,7.4745558158831105e-06,9.012290340371106e-06,4.2389158669891455e-06,1.2752073302248288e-06,5.493785930922845e-06,1.1350138000549349e-05,3.1564091951484107e-06,7.800412698692682e-06,2.8702874776596515e-06,1.2326131032615986e-05,1.7657369273545467e-06,7.240897007231924e-06,1.674794065576335e-05,1.7723811444424972e-06,3.939670903294816e-06,1.2193743602526044e-06,2.8518830624152858e-06,6.647546327479092e-06,4.161313390583817e-05,1.918820390709979e-05,1.6968019427573306e-07,9.007462500276348e-06,8.876518301850348e-06,7.491937687103339e-06,1.6441554963403395e-05,5.050551198562963e-06,3.4005855248678305e-05,4.828573398258341e-06,8.333401120428573e-06,3.791821054980102e-06,2.456252253222371e-06,1.6891770678396004e-07,1.6384472210081436e-05,5.726142440924034e-06,6.8638768822570985e-06,1.4918495293104604e-05,1.0410601777754979e-05,4.840485258619339e-06,1.7432949953070692e-05,3.6283126357036525e-06,1.3363341516781747e-06,6.0985520787306925e-06,1.0344972304788492e-05,8.06728929556473e-06,7.84711667152024e-06,1.6906699994243542e-05,8.883047211442703e-06,1.2249057277229507e-07,1.1540462545525846e-05,3.6320500385001994e-06,2.8362960140737977e-06,8.068760055744616e-06,3.984299710592629e-06,8.165609969890871e-06,3.3923848964697613e-06,5.561141475689499e-06,2.0127732616876115e-06,1.0835890908512482e-05,6.126350105633168e-06,5.815927575792299e-06,4.193836965208165e-06,1.7003221479191916e-05,1.2691574195413153e-05,5.954128294051034e-06,2.3849318111973524e-06,1.6647114639260172e-06,2.652041787116157e-06,1.8028812928741474e-06,1.0767094638561679e-05,1.8732064303010263e-05,7.275058223679992e-06,8.427377861136583e-07,5.109992691295584e-07,1.032862410875624e-05,6.624952154320942e-06,1.2112011208845158e-06,1.0966225137069515e-06,1.088754353707754e-05,1.0138907963537785e-05,1.858883612522553e-07,1.022820372333034e-05,1.762966334505505e-05,4.825376356040016e-06,6.712252691768245e-07,5.619171084321332e-07,2.0288056990576812e-06,7.3258343429967245e-06,4.372404027633507e-06,1.2863578467710386e-08,2.1464190961084957e-06,4.226065282661311e-07,2.9837041550057347e-06,2.2157341811256997e-07,4.7761488054579e-06,6.833526072331043e-06,3.109547941708054e-06,1.3280546351084745e-05,2.039392155996807e-06,9.835333686186282e-06,1.2274922376443141e-05,4.433562067973469e-06,4.0020164717377277e-07,2.6482793898555005e-07,2.243598926628154e-06,2.0276664768429545e-06,2.7351228781474075e-06,6.683630642603398e-06,1.9276186461368728e-05,1.137602193045663e-06,1.1530523975599475e-06,4.6038253445304095e-07,7.177700353459521e-06,7.471115679630683e-06,2.6127764572425854e-06,2.833275097391809e-06,2.732859737174643e-06,1.0673262842529142e-05,1.0239943942861838e-05,3.416700627404547e-06,7.99537480818802e-06,2.0046337153669235e-06,1.4253097710995447e-05,8.647171148084175e-06,1.1040431215266292e-05,2.4321690122022113e-06,1.0689351751927031e-05,9.026608409174104e-07,8.747638916744782e-06,8.629091438597033e-06,3.035817760020739e-06,1.905267622684603e-05,1.6341304911867353e-05,3.2033118601108075e-07,7.450428248557466e-06,2.0033306249328425e-06,1.316016835547944e-05,9.656338351264014e-06,1.319030265787349e-05,8.920956881767101e-06,7.51750622353313e-06,5.510600220069926e-07,2.703116924989629e-06,3.0314673107363264e-07,6.311194818497545e-06,7.426074076651915e-06,1.5630443273424184e-06,1.0759534137878394e-05,7.0355623853996465e-06,5.083293091711783e-06,1.0740688253409528e-05,6.86480629190055e-07,5.360286649931474e-06,1.669469774977367e-05,1.272421830945948e-05,8.705708529084816e-06,6.067099112274927e-06,-6.416720219202228e-09,6.575946718342081e-06,8.39360322206901e-06,4.743953654464448e-06,1.5138915135988166e-06,6.442091160078009e-06,4.86114882146318e-06,7.33907639518908e-06,7.397213704606999e-06,4.096138405022648e-06,1.5577189175801515e-06,1.0694608949628313e-05,2.9780984389311437e-06,5.073914401538179e-06,9.248210703207417e-06,1.0471040315904178e-05,8.254000835089714e-06,1.0363229753401161e-07,7.503093641841972e-06,1.6830147268384173e-05,2.2972088204522898e-06,6.427316016278952e-06,3.0663823006205814e-06,4.601282779710052e-06,4.969768205503062e-07,8.37436128667943e-06,4.986498634422014e-06,3.1836457519103004e-07,2.1275584409219435e-06,1.4160767259037147e-06,7.0099174607940026e-06,2.5854438310200614e-05,6.936644728409323e-06,1.0334362125508e-05,3.5609632210514223e-06,4.473338467772294e-06,6.853477612053396e-06,2.2276912780699173e-06,1.143684742094969e-05,-1.9712130799632305e-08,2.2439377081817964e-06,8.830405025983508e-06,2.3546166810708566e-06,1.733807105320434e-05,3.8917636205770585e-06,2.2583929141481005e-06,4.058984136635285e-06,3.912061653015654e-06,4.833125700664093e-06,1.0177364878612075e-05,6.529869862746196e-06,3.676187609217667e-08,7.832230100012053e-06,5.286791975027535e-06,1.2330636846121374e-05,9.350548305044367e-06,3.000271645049754e-07,5.44951501583445e-06,2.4103724659320476e-07,2.037375205222768e-06,9.896230433992925e-06,7.394447389925458e-06,8.119537982350943e-06,7.459399483752547e-08,7.327189360992992e-06,2.5929009217472318e-06,3.083418230882507e-07,1.587159331888904e-05,4.121901245179616e-06,6.37429951409831e-06,3.9868087539409515e-08,3.8650771047029505e-06,5.21507732025038e-06,1.9820634761260468e-05,5.159671992996268e-06,1.240589177820901e-05,6.868740317109171e-06,1.7176768381040645e-05,1.6302722259481734e-06,7.904177006390344e-06,3.8915303194306226e-06,1.668160997334045e-05,3.5375041162328516e-06,1.2941668208438848e-05,1.046881459236417e-06,4.494094843147792e-06,7.855587087838395e-06,1.704973101964229e-05,4.920010092861183e-07,1.3418343403579127e-05,1.3550213679382753e-05,1.1023049641049136e-05,7.717189652152843e-08,6.74033649029936e-06,2.762679465812235e-07,1.2061685682827518e-06,2.0479814121345754e-06,1.3232448327982985e-05,4.120086078644365e-06,8.978585979897337e-06,1.3750918217193103e-05,1.1346042476789909e-06,3.490984744736269e-06,1.983069498443154e-06,1.3164553594007397e-06,3.882645281294017e-08,1.970505121532273e-06,2.1398025708589263e-07,2.0422637386360978e-05,7.233960451733926e-07,4.94085198930628e-06,1.399021208851255e-05,1.983636912226993e-06,6.462484458595362e-06,2.587322253333059e-06,2.193612603482693e-08,1.197795479387033e-05,5.409999150060128e-06,4.660965477205386e-06,1.0240177978384748e-05,1.1706339924651575e-05,4.201480657656897e-06,8.21041524044699e-06,5.5444675575117764e-06,1.087541339195153e-06,1.0030797813134416e-06,7.916211923465675e-08,1.477311287317128e-05,5.353694951037339e-06,2.6458372760774833e-05,1.0064131939027717e-07,6.338308598711735e-06,1.5916735883068219e-06,1.493835033604993e-07,2.443097337660858e-06,7.698284547311597e-07,2.3476370610155545e-07,2.4380607481886172e-06,1.0045869857143382e-05,2.7751093871502147e-06,9.887876147315025e-06,3.052085242526832e-06,6.125558752285008e-07,1.3434626223797671e-05,3.377968156644369e-05,1.7877552381533959e-06,5.694616424086032e-06,7.860861297089091e-06,4.459376649919192e-06,6.607388363674869e-06,7.714337703718125e-06,4.845804614130422e-06,3.805582076214896e-07,5.098556107362127e-06,1.81936189172888e-05,1.1733879525133692e-05,2.3097113337298154e-05,3.1841241003854017e-07,5.550983653633865e-06,1.0718390997719333e-05,1.1108070691751575e-05,8.246327472227424e-06,3.413624796479756e-06,3.58030798100422e-06,5.550824492361261e-06,1.2984833796373788e-06,7.753405741707795e-06,9.232361805712684e-06,8.81906189036916e-06,6.811499861054766e-06,6.986743046824791e-07,1.5195788569170196e-05,7.106116727085306e-06,1.0021844105345411e-05,4.091190189797232e-06,9.551721456187568e-07,9.400406919482435e-06,6.1925055605732425e-06,1.392530179074836e-05,5.375591487593197e-06,2.5712293312312225e-06,1.4520128432651801e-06,2.239267568755244e-06,1.8973669512261416e-06,1.1090268380058793e-05,3.6944432011532965e-06,7.871858853281802e-08,9.624849722035643e-06,4.991985588292766e-06,9.632587732320961e-07,8.137660032471802e-07,6.157822982501034e-06,6.615759326838845e-08,9.56742039754788e-07,5.83538984278995e-07,4.923544834772638e-07,8.396712875965696e-07,9.172877607807128e-06,1.9247684638618076e-05,4.993510208622482e-06,9.102376612137477e-06,2.759953532529612e-06,3.528812264623971e-06,3.156740136568937e-06,1.1213157381856568e-05,4.483986344495652e-06,2.028345700498821e-06,3.502394359695008e-05,1.7625883347416086e-05,3.9474669687780535e-06,2.085217205644817e-06,1.0807829505880763e-05,4.8762868065785845e-06,4.705853979884064e-07,6.602349925302552e-06,7.107128918126084e-06,4.318207530829327e-06,1.6920687635024744e-05,1.717792741715744e-06,4.329251324909521e-06,4.755488219313392e-06,3.497632342271926e-07,1.8963088846304564e-06,1.2017300906803596e-05,7.949252814126536e-06,8.941611922319254e-08,4.067529662059415e-06,4.283675481546556e-07,8.453358944894543e-06,5.31287135698359e-07,4.713446365115123e-06,2.455939445290619e-06,1.8967585537149141e-06,9.387766860046545e-06,2.6317271734349365e-06,9.818067924089247e-06,3.0005073012838187e-06,1.974711909108804e-08,2.5542577626055464e-05,3.498652477929768e-06,6.9112424265254835e-06,3.6273947196237426e-06,1.0745295060545337e-05,7.513457049218778e-06,1.4034028363497154e-07,1.8547632449553342e-06,1.2057243554302377e-05,9.114810774304442e-06,1.0898474251624559e-05,2.757068028418034e-06,9.560739687766164e-06,1.784756268111039e-05,9.848743210378392e-06,4.796282759747284e-06,7.037085334156476e-06,4.763155434906324e-06,3.6195435364033226e-06,-7.127183690944746e-07,8.44844289578453e-06,1.3105331920825276e-07,3.6259181945754954e-06,9.566114332028543e-06,3.406860360906662e-06,2.378950017935179e-06,5.5277138194921955e-06,3.684920874901353e-06,7.338329501083233e-06,1.3891970005427309e-05,8.925543265865414e-07,4.1174045535920096e-07,3.7856383212383773e-06,1.2765309249660427e-06,9.630091812787309e-06,5.387766751727965e-07,4.7641223719592177e-07,7.071182869803266e-06,2.6964499300599074e-05,2.8220789751582157e-06,8.019858849108425e-06,5.958275321719768e-06,2.201984613388844e-06,1.123090385319918e-05,9.369551397229553e-06,5.158180016184265e-06,1.3717872548894999e-06,2.0409164238177927e-06,5.9680282220699585e-06,8.715479625576402e-06,9.823095867507816e-07,6.842536496004287e-06,8.083604400584133e-06,8.112323675073524e-06,3.7391994076562585e-06,4.567503134637128e-06,8.669447031029245e-07,2.0603881458258036e-06,2.0405740376827714e-06,8.73700736268627e-06,3.8743396245335385e-06,5.093890972895221e-06,1.023011456229213e-05,1.0925551547921534e-05,2.3913553219536343e-06,7.791559313706234e-06,3.2073812415454574e-07,7.2442498772885846e-06,1.552707945178056e-05,4.57841254533949e-06,6.3709789537401915e-06,2.405258731794124e-05,3.801757297463392e-06,5.737588374929669e-06,1.0680958960901742e-07,1.8379607820501112e-06,1.1808291745244802e-06,1.3497981956134004e-06,1.0203812689207641e-07,3.2610197645289372e-06,1.2930682762948195e-07,3.122359043935315e-06,1.3075995001794464e-05,6.578088469821556e-06,2.2645518986952418e-07,2.8249202618467915e-07,6.913086119756682e-07,1.40301063998673e-05,9.124212598856882e-06,3.2783381381061206e-06,7.884304685037209e-07,1.1375876576713167e-05
AAPL,7.688182072039332e-09,3.233447243820899e-10,2.0991060852537657e-08,1.1873648956022838e-07,2.7793993788088677e-08,2.427904295027816e-08,8.782478480454926e-08,3.0083049110546996e-07,3.218878235141565e-08,3.3691827766190815e-08,4.4116253372936894e-08,1.3192087810113085e-07,1.2496000434474974e-08,4.6409210903195834e-08,1.1526377613055168e-07,1.7507733637646325e-08,3.13870517917001e-08,2.2221386463606723e-08,5.3233991192791375e-08,8.315619115988526e-08,3.2990626693978224e-07,1.8224088407096487e-07,5.017314080705048e-09,7.271310297378445e-08,1.1807846784780909e-07,5.395963449670957e-08,2.185206749108741e-07,7.83994595011538e-08,2.104193794565979e-07,4.7096188506163113e-08,6.330933604892197e-08,1.1226737635153877e-07,3.137131049838339e-08,3.3671024122394388e-09,1.1491831285687776e-07,3.218591673048977e-08,4.8251647101977285e-08,1.491648805828393e-07,1.1395009401660078e-07,6.050690168342828e-08,1.2856402046830382e-07,3.4788485833053356e-08,2.0010010755857072e-08,4.8963701329429697e-08,1.492847013158696e-07,6.229839136946743e-08,5.443839412664949e-08,1.5621932081263287e-07,8.212498286622064e-08,2.3104012204276357e-09,1.2197559122804494e-07,2.365638978755138e-08,3.238551936895995e-08,3.5195597636429124e-08,7.77284966702858e-08,4.4102433934388854e-08,2.747415912610019e-08,5.235398063863125e-08,8.821786606907192e-09,7.635189061179737e-08,4.291879532654831e-08,6.442071243784464e-08,2.9467223187216837e-08,1.4506484996984602e-07,1.1582441430527037e-07,2.4789572841635486e-08,2.956367606133597e-08,1.811596590867146e-08,4.2937010735683974e-08,2.6202261038903283e-08,1.1275250323723654e-07,1.4501726985642512e-07,4.842113499433914e-08,3.072606467994245e-09,3.369201054658895e-08,8.608181916018394e-08,4.447952779136066e-08,3.091250815850795e-08,5.123712027211393e-09,9.940924634916045e-08,7.896171179930384e-08,2.154788640558618e-09,1.1566374148769917e-07,1.6806477845191456e-07,1.700704165440038e-08,4.6114134087375015e-09,7.4141884382787506e-09,2.33032555025927e-08,6.462267842941512e-08,3.030987575608314e-08,2.1627550884926894e-10,1.2181341558997408e-08,2.4589063326174056e-09,3.6658136009010254e-08,3.532561268245368e-09,1.2913374356378353e-07,5.123627895349437e-08,1.6228636809791234e-08,5.4886159441531144e-08,3.9615146508171475e-08,8.273159396867181e-08,9.305472217827338e-08,2.0127393135847788e-08,2.5715160089038666e-09,3.6225079660922313e-09,3.278584812377798e-08,6.077293293606132e-09,5.435177845034641e-08,5.049603898942923e-08,9.908987312737909e-08,1.1805429378086747e-08,1.8814451153839894e-08,8.681862882848761e-09,7.298517223737964e-08,6.442202609882084e-08,4.179174607729712e-08,2.1810057925780144e-08,3.5346504701037415e-08,5.804259301414943e-08,6.74059235589538e-08,2.0571772376744648e-08,3.9223693865963676e-08,3.92032198085552e-08,1.444835821256869e-07,9.273945579823057e-08,8.12162287946966e-08,4.9590093330221845e-08,6.623296117991416e-08,1.2743132441014814e-08,9.694708097692123e-08,2.2721482068058207e-08,1.876819469036912e-08,1.4602811896765972e-07,8.142302871767802e-08,5.633681996342468e-09,8.097410268527769e-08,5.201730158312428e-08,1.0458992694417076e-07,7.29801589508529e-08,8.740820340910964e-08,6.659985084142961e-08,6.300540736050397e-08,6.965979175491973e-09,1.7288132940914315e-08,3.642089695140666e-08,3.96905626364993e-08,1.695092822818035e-07,8.751592616314181e-08,9.058640290718776e-08,6.036991139326981e-08,2.5938476865951577e-08,1.008566813384243e-07,4.927984306907558e-09,4.0718586857831144e-08,1.4758298847422192e-07,7.353635107408713e-08,6.475444975023439e-08,5.0650335431053516e-08,2.2857994334755857e-10,8.306044926502663e-08,7.715763963096614e-08,4.034998225442046e-08,8.803034953519642e-09,4.051096839261818e-08,3.1207964859237295e-08,6.328366660896361e-08,6.827007632831258e-08,2.6252720785718906e-08,2.326076259099496e-08,9.494191628513706e-08,2.35041244775669e-08,4.171922051572994e-08,9.260264769153415e-08,9.039748644148725e-08,6.937317708457052e-08,6.770759257992293e-09,7.516887588893363e-08,1.1646420913277793e-07,3.758975037956197e-08,7.248420805911683e-08,2.488629324521869e-08,6.456691923145147e-08,5.834613461119998e-09,7.31880062057605e-08,8.950024057589303e-08,2.149258436951673e-09,8.397101656687604e-08,6.846722491555182e-08,5.5082095273693065e-08,2.2281181565829377e-07,1.5665361673133992e-07,9.612298387183917e-08,3.3773277532861194e-08,1.3509431579959088e-07,6.58261994538862e-08,2.8195266318630863e-08,7.256470227966576e-08,1.7987325103377267e-09,2.7361152674662793e-09,7.692259907662326e-08,1.5312337228745803e-08,1.6218671918084797e-07,1.061137672373665e-07,6.983983718587957e-08,4.667770973961581e-08,6.653618579291513e-08,5.443510100602129e-08,7.295206000605431e-08,6.785537094478444e-08,3.363596711459653e-09,7.411485257504683e-08,4.01595122285243e-08,8.099586605199818e-08,8.213792424556999e-08,4.32319073314903e-09,3.931594043934798e-08,5.0829433324878495e-09,1.6743472057945767e-08,1.7826260421633566e-07,7.637139976125798e-08,1.116920780409929e-07,9.676392271430043e-10,5.223347554753511e-08,2.4584528818785027e-08,3.1569164688765015e-08,1.2111445972595912e-07,3.190146218663636e-08,6.773310572780263e-08,1.0241950599912066e-09,3.264669002647753e-08,4.386267519059635e-08,1.6910865449564077e-07,3.51572626012132e-08,8.099933161358288e-08,4.54253711432725e-08,1.9177989722703758e-07,2.6708167267745394e-08,7.183119521608647e-08,1.98963708300782e-08,1.0055720128173804e-07,3.1473656344136315e-08,1.1484459098602366e-07,1.8079446333864186e-08,5.321330428397813e-08,6.861008439862657e-08,1.397449387002859e-07,7.402019900131053e-09,9.886062730799347e-08,1.3263665371526383e-07,9.568454291552974e-08,1.1126231017184745e-09,3.3060731681014295e-08,3.645362946122066e-09,2.1450780746678374e-08,1.4796520732655801e-08,1.2197369658908273e-07,1.677687259843182e-08,7.887023993272006e-08,1.2151168223361552e-07,1.4862428938884906e-08,1.7460093468150814e-08,1.501233334433929e-08,1.3773133155509262e-08,7.474011914621241e-10,1.5953133031367145e-08,1.283360104507535e-09,1.61836025387142e-07,4.1010125846340924e-09,2.4319351506793296e-08,1.1959601955970703e-07,1.9507010170168824e-08,5.931213852077825e-08,1.976349939735502e-08,3.395364990713917e-10,9.138073756367046e-08,7.947591337980763e-08,6.770236306960133e-08,8.200243852576931e-08,1.0811514911810719e-07,4.649073430277143e-08,5.271218458666216e-08,2.1076865487596205e-07,1.3009767303640603e-08,7.943334624860676e-09,1.938535623440002e-09,1.0478889906485491e-07,5.4661305731306664e-08,2.805818738401966e-07,7.896775482354528e-09,6.766585113680746e-08,3.2412400996522736e-08,1.6714546658310769e-09,2.9009781578196025e-08,2.225442148031435e-08,4.492588742563266e-09,1.859578227390367e-08,8.722414628066132e-08,4.211357181719899e-08,7.006254501868183e-08,4.582617314373564e-08,1.6439917584108822e-08,7.464226765372714e-08,1.8238859816164393e-07,9.169042056185895e-09,6.92637039920949e-08,3.2542775130183114e-08,5.599902719184009e-08,5.1634163569082745e-08,1.0540080074555172e-07,1.28872621042802e-07,6.724362166093233e-09,3.422543308135933e-08,1.5635119368816361e-07,7.208867519155306e-08,2.5272290336406445e-07,7.82208986873071e-09,5.0582731704295674e-08,9.022246746706802e-08,8.035277472205708e-08,3.4284441755400165e-08,1.3299410103858542e-07,2.3683080866959348e-08,8.202454567689737e-08,4.5506337118635554e-09,1.1921607797554742e-07,8.860647919476089e-08,6.794643951730067e-08,8.296470295290363e-08,6.8857332430936165e-09,1.0265903715283753e-07,2.00157676201925e-07,9.191174048480948e-08,8.126074035979907e-08,1.8982122973850244e-08,1.0678237475176956e-07,4.8433958289908245e-08,1.3172311246727375e-07,5.00508437326084e-08,2.042197450021971e-08,2.7637092985888836e-08,4.003455259004147e-08,2.9487008998319693e-08,9.220314930603141e-08,1.9855407820954155e-08,1.0338886842078553e-09,1.1534257933506655e-07,5.4897402186585405e-08,1.898193485325237e-08,1.8585736960870897e-08,4.656836896382752e-08,1.9016952181960018e-09,4.946444419069301e-09,4.4867583968941145e-09,3.6292173787349326e-09,2.1745134758987724e-08,8.53934627545235e-08,1.6262504872815307e-07,3.1965286202235986e-08,8.35216457259239e-08,3.8908261722955684e-08,2.651247520425427e-08,3.486153558276208e-08,9.643694022490759e-08,2.4548496791263314e-08,2.0691209875467572e-08,2.627030923048613e-07,1.429773473641089e-07,2.634046298808363e-08,2.432351805129807e-08,8.48476748484123e-08,6.159379965689081e-08,2.6642949575181313e-09,6.848104752337929e-08,6.67326644139737e-08,4.8001523455150314e-08,2.2115050791894001e-07,5.2882952279799866e-08,3.7338083281287145e-08,4.254546784740224e-08,2.808374829570427e-09,1.4308898296566021e-08,8.993016464909001e-08,7.186164233997933e-08,1.117358665920516e-09,4.634198329195839e-08,4.277246325497087e-09,8.348885209885395e-08,8.00859119001899e-09,3.9912179441139015e-08,1.2169462098509614e-08,1.4770803435695982e-08,9.900246735109372e-08,2.863700460541598e-08,7.72368650787124e-08,1.6629501964870424e-08,1.2592559003409264e-09,2.9772640855836825e-07,3.122884125159091e-08,8.590419839988066e-08,2.5476677385122786e-08,9.372429130292853e-08,7.25908970581516e-08,2.7173630351157525e-09,2.0670745196874113e-08,8.241295017781738e-08,6.838955037446054e-08,1.3283668191367813e-07,4.433237783752159e-08,4.695364956210507e-08,1.2874887170278564e-07,1.4052490845563827e-07,4.369506386764512e-08,1.0928398350352945e-07,3.785539952483989e-08,1.4576168146848663e-08,3.456907187992398e-08,9.029153936915395e-08,1.9540442941380826e-09,1.7230291085989742e-08,9.713470149169359e-08,4.18081051185869e-08,2.9491938495789967e-08,6.453064081152956e-08,7.777171043454869e-08,6.015590341345764e-08,6.786887225307282e-08,1.820137763122261e-08,7.654641236573304e-09,2.6467911908736373e-08,9.747699508362201e-09,8.407975856828317e-08,7.885851651543714e-09,3.1514975313093583e-09,5.4593244013916324e-08,3.987253312775212e-07,9.177944864542975e-08,6.565886313627247e-08,1.254395645746207e-07,4.61335687409035e-08,1.2666858938121938e-07,7.512542457554951e-08,9.591944775959675e-08,1.2988947423826965e-08,2.0661990013222436e-08,5.1589629071298156e-08,6.061167895156152e-08,7.73784950038145e-09,4.972422316789134e-08,5.869856019985745e-08,7.522013534838563e-08,2.9591402091897462e-08,2.9560356272911914e-08,1.1444489533841003e-08,1.8884443559924523e-08,6.52788101858659e-09,7.323140769623895e-08,6.882016647632543e-08,5.916890272454692e-08,8.553896742689397e-08,9.900360316552426e-08,2.3759484410556525e-08,5.450966474065595e-08,1.3478993104324168e-09,6.060773149405894e-08,7.56361070277662e-08,4.7936510504386154e-08,1.5405832893596904e-07,2.3490538830769033e-07,2.228566821622852e-08,5.742730729269913e-08,1.661280301154849e-09,2.4616304746494753e-08,8.517968190019707e-09,3.3087090791462324e-08,7.133345438215089e-10,3.05995249615437e-08,1.3350601753069303e-09,4.690583257567835e-08,1.0671156918468026e-07,6.408606955689487e-08,1.5707439509242574e-09,1.4407083582889852e-09,7.939475652526492e-09,2.860911802608494e-07,7.361562829497745e-08,3.463011651764663e-08,7.2757885213412496e-09,9.205137513294263e-08
