,A,AAPL,ABBV,ABNB,ABT,ACGL,ACN,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AFL,AIG,AIZ,AJG,AKAM,ALB,ALGN,ALL,ALLE,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,AON,AOS,APA,APD,APH,APO,APTV,ARE,ARES,ATO,AVB,AVGO,AVY,AWK,AXON,AXP,AZO,BA,BAC,BALL,BAX,BBY,BDX,BEN,BF-B,BG,BIIB,BK,BKNG,BKR,BLDR,BLK,BMY,BR,BRK-B,BRO,BSX,BX,BXP,C,CAG,CAH,CARR,CAT,CB,CBOE,CBRE,CCI,CCL,CDNS,CDW,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COO,COP,COR,COST,CPAY,CPB,CPRT,CPT,CRL,CRM,CRWD,CSCO,CSGP,CSX,CTAS,CTRA,CTSH,CTVA,CVS,CVX,D,DAL,DASH,DAY,DD,DDOG,DE,DECK,DELL,DG,DGX,DHI,DHR,DIS,DLR,DLTR,DOC,DOV,DOW,DPZ,DRI,DTE,DUK,DVA,DVN,DXCM,EA,EBAY,ECL,ED,EFX,EG,EIX,EL,ELV,EME,EMR,EOG,EPAM,EQIX,EQR,EQT,ERIE,ES,ESS,ETN,ETR,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FANG,FAST,FCX,FDS,FDX,FE,FFIV,FICO,FIS,FISV,FITB,FOX,FOXA,FRT,FSLR,FTNT,FTV,GD,GDDY,GE,GEN,GILD,GIS,GL,GLW,GM,GNRC,GOOG,GOOGL,GPC,GPN,GRMN,GS,GWW,HAL,HAS,HBAN,HCA,HD,HIG,HII,HLT,HOLX,HON,HPE,HPQ,HRL,HSIC,HST,HSY,HUBB,HUM,HWM,IBKR,IBM,ICE,IDXX,IEX,IFF,INCY,INTC,INTU,INVH,IP,IQV,IR,IRM,ISRG,IT,ITW,IVZ,J,JBHT,JBL,JCI,JKHY,JNJ,JPM,KDP,KEY,KEYS,KHC,KIM,KKR,KLAC,KMB,KMI,KO,KR,L,LDOS,LEN,LH,LHX,LII,LIN,LLY,LMT,LNT,LOW,LRCX,LULU,LUV,LVS,LW,LYB,LYV,MA,MAA,MAR,MAS,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,META,MGM,MKC,MLM,MMC,MMM,MNST,MO,MOH,MOS,MPC,MPWR,MRK,MRNA,MS,MSCI,MSFT,MSI,MTB,MTCH,MTD,MU,NCLH,NDAQ,NDSN,NEE,NEM,NFLX,NI,NKE,NOC,NOW,NRG,NSC,NTAP,NTRS,NUE,NVDA,NVR,NWS,NWSA,NXPI,O,ODFL,OKE,OMC,ON,ORCL,ORLY,OTIS,OXY,PANW,PAYC,PAYX,PCAR,PCG,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PLD,PLTR,PM,PNC,PNR,PNW,PODD,POOL,PPG,PPL,PRU,PSA,PSKY,PSX,PTC,PWR,PYPL,QCOM,RCL,REG,REGN,RF,RJF,RL,RMD,ROK,ROL,ROP,ROST,RSG,RTX,RVTY,SBAC,SBUX,SCHW,SHW,SJM,SLB,SMCI,SNA,SNPS,SO,SPG,SPGI,SRE,STE,STLD,STT,STX,STZ,SW,SWK,SWKS,SYF,SYK,SYY,T,TAP,TDG,TDY,TECH,TEL,TER,TFC,TGT,TJX,TKO,TMO,TMUS,TPL,TPR,TRGP,TRMB,TROW,TRV,TSCO,TSLA,TSN,TT,TTD,TTWO,TXN,TXT,TYL,UAL,UBER,UDR,UHS,ULTA,UNH,UNP,UPS,URI,USB,V,VICI,VLO,VMC,VRSK,VRSN,VRTX,VST,VTR,VTRS,VZ,WAB,WAT,WBD,WDAY,WDC,WEC,WELL,WFC,WM,WMB,WMT,WRB,WSM,WST,WTW,WY,WYNN,XEL,XOM,XYL,XYZ,YUM,ZBH,ZBRA,ZTS
A,0.00024708996632780264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,0.0,0.00023333983857597228,2.110624227735587e-09,6.610983591361887e-07,0.0,0.0,8.566490989553965e-08,9.75078493918398e-07,2.315837025413108e-07,3.515080407923479e-08,0.0,3.8485698791151634e-07,0.0,0.0,1.9447965863136714e-07,0.0,2.5538551798193096e-09,0.0,0.0,0.0,8.645920688622062e-07,6.108308037867792e-07,0.0,1.3687515293067437e-08,6.178210683235248e-07,0.0,8.935039212910631e-07,0.0,-9.325168531238624e-08,9.275228596229408e-09,0.0,5.30387400674977e-07,2.860037194835433e-07,0.0,1.1938151732944015e-07,1.2371796194091285e-07,0.0,1.5549863113416514e-07,2.3509324773250075e-07,5.647184707634462e-07,1.2231443243970677e-07,1.8765165908684004e-07,0.0,0.0,3.8426758046227077e-07,4.266147582007495e-09,0.0,5.143835574981661e-07,8.062556690881517e-08,0.0,2.535810338503581e-07,5.011558064583197e-09,0.0,0.0,2.6349613585381933e-07,0.0,4.994672792830057e-08,0.0,2.2556543939899299e-10,5.8590954842536265e-08,1.2879379696005374e-08,1.253720640196837e-07,4.187629981921336e-08,3.850058462295213e-07,1.0157088639522302e-07,0.0,0.0,0.0,0.0,0.0,3.5569957840996415e-07,1.9899539418051028e-07,2.4168749435460428e-08,0.0,0.0,5.183862241496227e-08,2.759283993593532e-08,0.0,0.0,7.605763033334972e-08,1.503067610227194e-08,9.59379998637191e-07,3.172226412282357e-07,2.1789443141266864e-07,6.452150944217418e-08,7.612094052905092e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.931029488026408e-07,8.571156871649177e-09,0.0,5.92292949468743e-08,0.0,1.5101676198920096e-07,2.598432431847101e-08,5.740535451300208e-08,0.0,0.0,6.318676541470536e-08,0.0,1.9349691127647295e-07,0.0,2.254035182355366e-07,3.0748474875196866e-07,9.587273588606593e-07,0.0,4.9409255664446453e-08,0.0,0.0,3.247526503407679e-08,0.0,7.605357290399947e-08,3.220187763314855e-08,1.4869893894328432e-08,4.717905740461662e-09,3.8612134280604276e-07,1.1800701606711609e-06,7.016372419870776e-07,6.943386185597307e-08,1.3364664480000547e-06,7.785634163544208e-08,2.1609749690582183e-07,1.4215095994285476e-07,0.0,0.0,2.569125246149319e-07,1.8814212067877492e-08,5.547277528583045e-08,9.333460468387292e-09,5.141912994641625e-08,6.310642274141017e-08,1.7689803647475275e-08,1.010022000291373e-07,1.7733654519426862e-08,2.0950781867717243e-08,0.0,0.0,2.7354001283360084e-08,1.0555867312008061e-07,1.1556118946031029e-06,6.275294618974457e-08,1.2042648110724374e-07,0.0,0.0,3.993429730803277e-08,0.0,0.0,2.1566578627727977e-07,2.687264168477992e-08,4.918712620257555e-08,0.0,4.9127030808583306e-08,6.881733680285644e-07,1.9928876408447143e-09,0.0,4.142904044270474e-08,0.0,0.0,0.0,1.714912758479364e-08,0.0,0.0,4.3630239970099834e-08,0.0,0.0,3.634818534217858e-07,4.308149978496303e-08,2.2713546143042242e-07,6.10515259537727e-08,0.0,2.735602479555068e-07,0.0,0.0,0.0,7.691017771606967e-08,7.185811651695522e-08,7.147711334661432e-09,2.0499016605085216e-07,5.682542113498746e-08,1.8019045339939454e-07,1.1175515115836002e-07,0.0,5.727097524723068e-07,7.856726177864499e-07,4.3978668672403486e-08,0.0,5.499525866643166e-07,4.152669486812204e-08,0.0,-3.982744808380309e-09,0.0,0.0,2.1757491407466386e-08,1.5354501580208688e-07,6.753498575100077e-07,2.5430615004979475e-07,2.4678898016628994e-07,0.0,2.553734869869624e-07,0.0,5.181527775265308e-08,0.0,5.47981204337087e-08,6.255219769773259e-09,3.79179439575782e-08,5.376091772242396e-08,1.2601384440312324e-08,0.0,2.9182712070473283e-09,6.167798455484523e-08,0.0,3.444670267683441e-07,7.168199939891153e-08,9.181312190376956e-08,0.0,0.0,9.401481758214196e-08,0.0,1.5023893868658867e-07,0.0,5.277880213755808e-08,0.0,0.0,0.0,2.799697615055774e-07,0.0,7.009546005628813e-08,0.0,4.3184988785970165e-07,4.6475508763465035e-07,2.0248924832208862e-10,0.0,7.275738449657596e-08,9.521307633436485e-09,1.0335633559797178e-07,1.559177633728298e-07,0.0,0.0,2.951123615997028e-07,0.0,9.510961305874923e-08,2.1678211564611412e-07,5.6478132486185106e-08,0.0,0.0,0.0,0.0,1.015893998604042e-07,1.5814731039704937e-07,0.0,4.137529960683329e-08,2.969013125611187e-07,5.86442173020266e-07,0.0,9.674009150211725e-10,0.0,0.0,0.0,0.0,3.0276116265975473e-07,0.0,0.0,1.3579015418879258e-07,0.0,3.567031897542719e-08,0.0,0.0,5.51136419782855e-08,6.396495115083711e-07,4.5578947382710944e-07,2.074294973711387e-07,3.0320051910207583e-07,0.0,4.990081749623292e-08,8.920124151624608e-07,0.0,0.0,8.253451908439664e-08,1.2362583070638735e-07,0.0,6.910507472838206e-07,0.0,0.0,0.0,0.0,0.0,5.221316695522975e-07,4.307838450382663e-07,0.0,7.589353974469316e-08,0.0,3.5824413590379946e-08,0.0,0.0,8.1878277517761e-08,3.6271106158660873e-07,2.2907443727957307e-08,9.936346510665545e-07,3.0809962808929745e-09,9.043937842047123e-07,2.7125388875887516e-08,3.252181361552525e-07,2.1051200018131913e-07,0.0,1.8914567852454347e-08,6.101544666581013e-07,1.9503324704222459e-07,6.561591463133965e-07,1.0167236039037339e-06,0.0,3.309157973813375e-08,5.6528525994496024e-08,1.3408868627976066e-08,7.903898294428764e-07,0.0,8.184945013374508e-08,0.0,7.870419156353899e-07,4.8823414295651185e-08,8.661092280192467e-09,3.320889980255214e-08,1.541857390527623e-09,1.8859220290578137e-07,1.288591901261975e-06,6.781303847699856e-08,1.864183235136879e-07,2.5836993247318813e-08,4.802562951280117e-07,0.0,1.9513671888920877e-07,3.1503111703425406e-08,0.0,9.088393195316514e-07,0.0,0.0,4.783399708961234e-08,7.675818561991816e-08,2.8695402358796257e-07,7.730613713649266e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.8875243345199141e-10,0.0,0.0,5.059173554771163e-08,2.918922037477727e-07,0.0,8.404850365539027e-09,1.4724094777092826e-06,0.0,8.489708406950076e-09,6.909664771858874e-08,0.0,3.048107422277873e-07,4.177819540558577e-07,1.481338668658711e-07,0.0,2.518865265696225e-10,2.5325763797295184e-08,2.003265109856681e-07,2.2631506996042426e-08,8.985012902453577e-08,4.951076716007234e-08,8.431535407823986e-07,5.34140105516288e-07,7.549504414600578e-07,0.0,0.0,4.429547990819461e-08,0.0,1.8807944869487019e-07,0.0,1.1201522949059636e-08,0.0,0.0,5.745511331018945e-08,0.0,0.0,0.0,0.0,6.374014334906243e-08,6.602608819048147e-09,1.932629978729144e-08,0.0,4.023271195370359e-08,9.15169578121189e-07,0.0,3.4830952263797006e-07,0.0,8.22231524844021e-08,0.0,0.0,0.0,1.3755214613997793e-07,6.49351167078243e-08,1.6614891971596867e-07,0.0,1.4358487392996048e-07,2.1136751739182088e-07,3.719668476150744e-07,1.358888735775266e-07,1.959763280966656e-07,0.0,0.0,1.4658769424627548e-08,5.952454340152106e-08,0.0,1.556469713116159e-07,6.374679116973897e-08,5.969455619371272e-07,4.349252272429641e-08,2.839166333223839e-07,9.564223284454205e-08,3.25067026346435e-08,0.0,0.0,2.7810524289032964e-08,1.803183980369957e-07,2.7446028745176953e-08,2.4641368825897633e-07,2.64516960366227e-07,0.0,0.0,2.0279299445008005e-06,3.71509340017403e-07,8.129337958012912e-09,1.8139879142550968e-06,8.983665163328206e-08,1.95583495604659e-07,4.3471101416325655e-08,3.685136979251297e-07,4.3587895292819577e-07,7.353949197795525e-07,0.0,2.6873380919629534e-08,0.0,2.7873154249372183e-09,1.8496344157778048e-09,1.2525230747221627e-09,1.636383145896969e-07,1.780257803739938e-08,0.0,0.0,3.506995660878842e-08,3.2155516856856e-08,0.0,0.0,1.3198400367796766e-08,1.5370812218932214e-07,0.0,7.72649265570595e-09,0.0,2.2171587795697608e-08,1.1790530319882514e-07,2.29724274457864e-07,8.149476942062137e-07,5.497374290724563e-07,0.0,0.0,1.4747017986291376e-08,0.0,1.7705094838999581e-09,0.0,0.0,1.5963843451027983e-07,4.497291128190761e-09,0.0,8.742615761728663e-08,2.790521280772577e-07,0.0,1.8819553536948147e-08,0.0,4.130790050567721e-06,0.0,0.0,3.5406192898118225e-07,0.0
ABBV,0.0,2.110624227735587e-09,0.00021187459486308655,3.7132754395137704e-06,0.0,0.0,-1.2432229573072048e-07,-6.363013964898968e-06,1.6196089756496327e-06,3.239717537895975e-06,0.0,2.4305671137936424e-06,0.0,0.0,7.04822634966033e-06,0.0,2.3537923618068225e-07,0.0,0.0,0.0,2.3952405624811063e-05,6.551966069527625e-06,0.0,3.791949175832731e-07,4.693998621119843e-06,0.0,7.594315449689671e-06,0.0,2.935414684482641e-05,2.5695821833306795e-07,0.0,-2.2998594477458562e-07,1.7996135545295054e-06,0.0,4.203172608916301e-06,6.454011679098363e-06,0.0,2.8302878437042286e-06,3.5154959611933807e-06,1.496629621571528e-07,4.381343934126842e-06,9.71004385318593e-07,0.0,0.0,4.0422065615389285e-06,1.1818810398529808e-07,0.0,7.024073967523215e-06,2.2769068237589344e-06,0.0,5.3010787747017255e-06,7.54376004612532e-08,0.0,0.0,-3.7075607859808047e-07,0.0,8.531767971314734e-07,0.0,2.0789519019732127e-08,2.2702983497786426e-06,3.568065655293933e-07,7.179461088309465e-07,2.8394120399807477e-06,8.040551020702557e-06,2.027947843314402e-06,0.0,0.0,0.0,0.0,0.0,3.4484218385773865e-06,8.91816326349275e-06,1.3505274024326425e-06,0.0,0.0,1.2832858106304077e-06,1.1497340799443323e-06,0.0,0.0,1.89017456888751e-06,4.1640545152184326e-07,3.768661177737886e-06,1.8913855394948072e-06,5.721233860931017e-06,5.720826931217277e-06,7.966625649226202e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.811770186808561e-07,2.374528213447529e-07,0.0,7.350021403575861e-06,0.0,3.824091556916994e-06,6.314391095882906e-07,3.6325403228489086e-06,0.0,0.0,-9.17006011648613e-08,0.0,-2.808148663907856e-07,0.0,3.64699596242638e-06,1.1204274630518868e-07,9.182093556245926e-07,0.0,4.606939785461192e-08,0.0,0.0,2.109745760947329e-06,0.0,5.076669975155623e-06,6.12994244611181e-06,8.509937435505285e-07,4.3483164524657666e-07,8.177982252180047e-07,6.411254575520584e-06,2.1690992069312407e-06,2.319244606787763e-06,9.262873963077833e-07,4.6917326633868195e-06,6.5471167485271146e-09,3.0985263953272556e-06,0.0,0.0,6.542294530897573e-06,5.212234245383048e-07,-6.35848374839127e-08,2.2602045024147337e-07,-7.462266973968475e-08,3.527652512483863e-06,4.900731427541224e-07,5.607290339435626e-06,1.6820778775918358e-07,4.6244788677092627e-07,0.0,0.0,-3.9697844089432305e-08,6.386577633895517e-06,-1.1383964779983362e-05,-9.107101546816223e-08,1.1954295308042826e-06,0.0,0.0,1.031441137439211e-06,0.0,0.0,4.920595869661695e-06,4.891066305583785e-06,1.2809518362754588e-06,0.0,2.700192605410119e-06,-3.3661385589549133e-07,1.8902997177027546e-08,0.0,2.8077584832412764e-06,0.0,0.0,0.0,4.152857936337586e-07,0.0,0.0,4.836046523167132e-07,0.0,0.0,2.042500468281916e-06,1.2127804181848494e-06,2.6280659993706043e-06,3.3822908804600902e-06,0.0,9.992824759551238e-06,0.0,0.0,0.0,-1.1161687872407757e-07,2.4726963711812067e-08,2.8635850521418626e-07,-2.974945993259075e-07,5.453928433875577e-07,-1.1011169367787453e-06,-6.161323819091524e-07,0.0,1.7871835895342363e-05,-1.0860460968482664e-06,1.1661492769751426e-06,0.0,-8.21806766284137e-07,8.043884018189273e-07,0.0,4.296333789311875e-06,0.0,0.0,6.080160049896831e-07,9.273679548634605e-07,7.452695899451391e-06,-1.9909810772814882e-07,-1.8284282997014236e-07,0.0,-3.706140379963384e-07,0.0,2.388730675467796e-06,0.0,3.0593899840353255e-06,1.7154279973259808e-07,5.81421647200816e-07,2.5718286471988773e-06,3.3061111249814355e-07,0.0,2.689660921695166e-07,2.224758583860516e-07,0.0,-4.15403000073188e-06,1.8399659488589387e-06,2.3139122173763703e-06,0.0,0.0,3.430202233754066e-07,0.0,5.688858968142783e-06,0.0,1.0313347702207087e-06,0.0,0.0,0.0,3.932449510315155e-06,0.0,2.2060342273645574e-06,0.0,7.881779097982973e-06,4.5826674371403975e-08,5.609702870460568e-09,0.0,1.5868520648081664e-06,2.6377551995683086e-07,4.1221503177124405e-06,-1.3349325835868259e-07,0.0,0.0,6.914181853295841e-06,0.0,3.8058355290994714e-06,4.261303816252835e-06,1.6124633511626352e-06,0.0,0.0,0.0,0.0,1.5505503604140366e-06,2.237005122565929e-06,0.0,1.826823910344853e-06,4.042995187568592e-06,3.408687981838452e-06,0.0,5.046653457562624e-08,0.0,0.0,0.0,0.0,8.053700846608174e-06,0.0,0.0,3.4291670074942962e-06,0.0,8.637976860126004e-07,0.0,0.0,1.4982228530274315e-06,4.316040788665384e-06,-5.093175986726627e-07,2.9645055164271454e-06,5.553732116486249e-06,0.0,3.191638827921323e-06,-6.835758203284482e-06,0.0,0.0,3.0223029879475793e-07,3.227488539256474e-06,0.0,9.813537929711933e-06,0.0,0.0,0.0,0.0,0.0,3.6906221944161513e-07,1.0574769718872044e-06,0.0,1.6534958260145269e-06,0.0,1.5669728324815057e-06,0.0,0.0,5.017460945172696e-06,3.32735330928947e-05,1.265474182078945e-06,4.940567000214672e-06,1.2887330095462425e-06,-7.702108680886909e-07,7.514738342916074e-07,-4.106775491158477e-07,-1.632899314202726e-07,0.0,2.6881720381991864e-07,7.138012251741231e-06,-2.830444933132252e-07,1.0969725700664756e-05,3.3498708353932627e-06,0.0,9.167594397397628e-07,1.7997024601858555e-06,1.0785624374844177e-06,-6.754821995678373e-07,0.0,-1.1878506096991925e-07,0.0,-5.032558461674092e-07,1.6205161448521762e-06,5.6196086773725e-07,8.309020346153207e-07,2.3533238072818555e-08,8.808512595365137e-06,1.5207864327463066e-06,1.768479693518522e-06,-2.705458046131652e-07,-3.7496466755663196e-08,3.616566573816372e-06,0.0,4.068764279118597e-06,2.3668474973399323e-06,0.0,3.748228331836765e-06,0.0,0.0,1.3017364878625469e-06,4.669930840169754e-06,1.6540823236561813e-07,4.1983179826070126e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.8809123207753467e-09,0.0,0.0,1.4220329450726753e-06,7.916713097612765e-06,0.0,2.3284551457447728e-07,4.816829130342241e-06,0.0,1.232091843560132e-07,1.9133990570732506e-06,0.0,-5.301425143865537e-08,1.2992117910556243e-05,4.489211277087191e-06,0.0,3.844522608585612e-09,1.4019363468079532e-06,1.1341087848667292e-06,1.2502684672675406e-06,4.285911580645622e-07,1.3152520140628318e-06,6.552335157257321e-07,6.727436826254869e-06,1.41762565188961e-06,0.0,0.0,4.3383557529032453e-07,0.0,4.18961090956121e-06,0.0,-1.6256353393771013e-08,0.0,0.0,1.019948903444836e-06,0.0,0.0,0.0,0.0,9.156891114391499e-07,1.0077505623732178e-07,5.063863437549453e-07,0.0,2.265479529746691e-06,2.2118961388941642e-05,0.0,1.2931784321241901e-06,0.0,2.806934695916531e-06,0.0,0.0,0.0,6.599853864079281e-06,2.194420314243295e-06,4.2869098833088095e-06,0.0,4.704233675689375e-06,6.2913139366585715e-06,2.955109161579652e-06,1.6868756515764925e-06,-6.891280415401929e-07,0.0,0.0,-5.503031974159372e-07,1.3647072854669497e-06,0.0,1.0553216169679235e-07,1.261950872811513e-06,3.5207371947971716e-06,3.9311799896130463e-07,-4.120376440460573e-07,-1.388020132227407e-07,2.3550638564383818e-06,0.0,0.0,1.496115143981814e-06,1.4710010852528419e-06,1.501828297981543e-06,1.0945046449804059e-06,-2.9876168877349296e-07,0.0,0.0,1.9230986134299267e-05,-1.3947404848653825e-05,1.9647999311788102e-07,1.6518585942580176e-06,-1.3037658926425987e-07,2.1703429612960275e-06,1.8326666845399667e-06,-3.1095747889456747e-07,1.8743636955766887e-06,1.6537514140263062e-06,0.0,1.367086623696295e-06,0.0,2.5569617763046594e-07,1.6967740568464633e-07,3.4699532670547964e-08,2.4725315531067482e-06,2.492086753280778e-07,0.0,0.0,2.1399962049485342e-06,8.69647119296908e-07,0.0,0.0,2.9676860681012165e-06,4.424560413564957e-06,0.0,2.140524911246759e-07,0.0,6.142351790567923e-07,-1.7111157871267217e-07,1.7892078867270683e-06,-1.556571309780025e-06,1.5020370107081018e-05,0.0,0.0,1.6499361055483778e-07,0.0,9.236240807541087e-08,0.0,0.0,9.804769359197618e-07,4.823937937317764e-08,0.0,3.6704456409472365e-06,2.7114113762803024e-06,0.0,1.033028506547379e-06,0.0,-5.99236459192352e-06,0.0,0.0,2.5724429574828935e-07,0.0
